Revenue Growth,EPS,Gross Margin,priceEarningsRatio,Class
0.0217,5.36,0.1332,30.5933,1
-0.0105,0.45,0.5985,57.7556,1
0.12,1.21,0.6368,37.6364,1
0.3721,5.77,0.3799,22.1282,0
-0.0523,2.74,0.6004,23.9197,1
-0.0791,2.18,0.058,21.1881,0
0.0772,3.96,0.3096,18.9545,1
0.3693,7.52,0.3861,13.016,0
0.0346,1.66,0.1795,30.8434,1
0,0.2105,0.2962,47.0309,1
0.029,1.78,0.4554,24.9101,1
-0.0179,5.07,0.0565,14.4458,0
0.1282,1.89,0.5795,28.2487,0
0.0026,2.83,0.3982,13.8516,1
0.0863,5.42,0.4493,26.0941,1
-0.009,1.05,0.1768,26.2286,1
0.2108,0.84,0.2927,31.881,1
-0.0719,-0.29,0.6053,0,0
-0.0876,-2.32,0.4106,0,0
0.0815,-0.41,0.3078,0,0
0.0447,3.01,0.8063,30.2392,1
0.0001,1.92,0.2211,14.8676,1
0.0393,0.79,0.4839,25.2278,1
0.1286,1.74,0.1118,10.9483,1
0.8017,1.27,0.3005,64.5512,1
-0.0422,-4.11,0.345,0,0
-0.0974,3.0889,0.7358,18.2897,1
-0.0507,1.32,0.2579,16.3561,0
0.0043,1.57,0.8096,15.6656,1
0.172,0.54,0.4155,0,1
0.057,0.72,0.6089,145.1944,1
-0.1569,-0.47,0.5293,0,1
0.2891,0.095,0.2193,115.2632,0
-0.0831,5.79,0.2266,19.7703,0
-0.0285,1.82,0.2051,27.1758,1
0.1857,1.43,0.5844,29.5455,1
-0.1086,4.67,0.1274,16.0814,1
0.0268,3.73,0.4152,24.4504,1
0.3671,-0.61,0.5237,0,1
-0.0831,0.46,0.2363,108.1522,1
0.0073,3.15,0.426,32.9905,1
0.4201,1.73,0.3126,25,0
0.0547,0.71,0.1248,37.338,1
-0.0407,1.9263,1,21.0819,1
0.1395,0.12,0.2525,131.6667,1
0.1228,-0.21,0.2972,0,1
0.1164,-0.09,0.4654,0,1
0.066,0.5065,0.371,150.9378,1
0.0187,5.01,0.451,27.6228,1
0.0204,0.476,0.351,41.1412,1
-0.3609,-6.21,0.4103,0,1
0.0231,1.02,0.3251,17.5588,1
0.9259,-4.1,0.1824,0,0
0.2551,0.1555,0.4886,106.8167,0
0.195,0.67,0.3973,32.6418,1
0.0578,2.03,0.4036,26.67,1
0.1121,1.07,0.6265,30.9813,1
0.0148,6.7,0.2456,18.7134,1
0.0045,8.37,0.1612,10.7503,1
-0.1777,4.7733,0.5946,23.6482,1
0.0349,2.5,0.151,20.008,1
-0.0407,1.9263,1,21.0455,1
0.1223,3.22,0.5728,18.1304,1
-0.0245,3.02,0.4911,26.3311,0
0.102,0.9583,0.5241,21.5381,1
0.211,6.56,0.3395,6.7835,1
0.3337,-0.0569,0.2923,0,1
0.3126,1.17,0.0507,36.7692,0
0.6815,6.8055,0.4385,2.0763,1
0.0913,1.31,0.3426,36.0611,1
-0.0667,4.16,0.1921,13.6563,0
-0.0111,4.37,0.115,13.8741,0
-0.0175,2.58,0.7733,18.9031,1
0.0366,2.92,0.1568,28.6062,1
-0.0352,0.46,0.2089,42.3913,0
0.1993,-39.47,0.576,0,0
-0.0364,3.58,0.3775,26.6369,1
0.092,2.19,0.1149,27.0091,1
0.0552,0.08,0.3574,87.75,0
0.2533,0.6263,0.7157,23.8544,1
-0.4345,-0.05,0.4732,0,1
-0.0428,-2.02,0.44,0,0
0.108,0.91,0.3024,28.0549,1
-0.0119,1.52,0.147,26.0461,0
0.176,-0.62,0.0935,0,1
0.3096,0.28,0.1557,92.5,0
0.0784,4.45,0.2516,28.6764,0
-0.0557,6.93,0.5071,24.5887,1
-0.2306,2.78,0.1554,4.7662,1
0.0904,3.24,0.2753,20.6512,0
0.0153,3.28,0.4511,24.9726,1
0.0006,1.21,0.1634,24.0909,0
-0.045,1.5,0.6263,16.5333,1
-0.0302,0.2942,0.4482,215.2957,1
9.4467,-0.19,0.2291,0,0
0.0954,4.14,0.8209,15.0242,1
-0.1847,-0.22,0.68,0,0
-0.6863,-0.62,0.4987,0,0
0.0043,2.75,0.2436,14.1564,0
-0.1686,-0.27,0.6662,0,1
-0.0352,1.02,0.3823,36.5949,0
0.0455,1.63,0.4875,7.6442,1
-0.0652,0.41,0.088,105.6098,0
0.0323,1.98,0.2722,15.9697,0
0.2192,-0.42,0.6071,0,0
0.0731,2.71,0.1444,15.7306,0
-0.0797,0.24,0.3738,52.0417,0
0.1835,0.5781,0.2372,14.8763,1
0.0169,4.07,0.3067,29.0688,1
-0.6746,-0.97,0.2409,0,1
-0.0471,0.47,0.6756,34.5532,1
-0.1156,-0.43,0.14,0,0
0.1144,0.52,0.2013,37.8654,1
0.3219,-0.09,0.4275,0,1
-0.0027,4.35,0.3144,7.3701,0
-0.0081,-0.02,0.2943,0,1
0.5233,-3.5821,1,0,0
0.3207,6.35,0.3907,27.5669,1
-0.1951,0.9,0.1933,10.8556,0
0.0866,0.76,0.5888,17,0
1.5275,-6.541,0.6482,0,0
1.3999,-1.77,0.0699,0,1
-0.0053,5.65,0.1177,6.1487,0
0.0737,0.86,0.3942,13.7209,1
0.0851,0.44,0.8357,30.9091,0
0.4363,1.46,0.2212,7.5616,0
0.1827,0.02,0.1915,218,0
0.0388,-0.02,0.6033,0,0
-0.2306,0.56,0.5469,27.5893,1
0.0446,0.22,0.2828,50.9091,0
0.1344,1.76,0.3657,13.4943,1
-0.0583,0.84,0.2431,31.9762,1
0.6177,-0.21,0.5757,0,1
0.1583,0.03,0.1966,53.3333,0
-0.0582,-0.79,0.3727,0,0
0.01,9.37,0.0578,9.7076,0
0.0402,0.23,0.3454,15.1515,1
0.2735,-6.65,0.5276,0,0
0.2383,-4.21,0.3927,0,1
-0.602,-1.41,0.2666,0,0
-0.0644,3.8087,0.1804,12.4321,1
-0.3318,0.36,0.1505,14.3889,0
-0.0671,-1.21,0.4942,0,1
-0.6593,0.0426,0.0033,84.507,1
0.0002,-0.22,0.7972,0,0
0.0507,0.11,0.7334,132.2727,0
0.1294,0.51,0.286,21.8824,0
0.0863,4.84,0.8092,5.0517,0
0.0653,0.23,0.3832,16.2609,1
0.4985,0.13,0.2895,49.3077,0
-0.6616,-0.17,-0.4278,0,1
-0.0757,-0.37,0.2176,0,0
-0.1208,-0.34,0.7798,0,1
0,0.75,0.3985,13.7467,1
0,-95.87,1,0,1
-0.0558,-0.23,0.3178,0,0
-0.0496,0.2129,0.2604,27.6656,1
0.0829,0.43,0.6291,18.6512,1
-0.0542,0.1544,0.3589,49.1982,0
0.1755,0.77,0.3579,10.4545,1
-0.1211,-0.07,0.1331,0,0
0.1971,-1.97,0.338,0,1
0.0153,-3.16,-0.1823,0,1
-0.0141,2.48,0.125,24.0363,1
-0.1134,-2.81,0.0636,0,1
0.039,-0.32,-0.2321,0,1
-0.2279,0.88,0.1802,9.7841,0
0.0865,0.19,1.7505,17,1
0.1375,-0.08,0.1422,0,1
-0.2667,-0.01,0.0903,0,0
0.0476,-0.5221,0.092,0,1
-0.378,0.09,0.2026,0,0
-0.168,-2.19,0.1546,0,1
-0.0968,-2.4,0.3771,0,0
0.1832,7.47,0.1624,3.8431,1
0.9446,-0.02,0.1092,0,1
0.2185,-1.3,0.2713,0,0
0.0117,0.15,0.1991,73.9333,0
-0.1393,0.48,0.1597,32.3333,0
0.0307,1.49,0.3345,21.6309,1
0.1587,1.3393,0.2576,15.0676,1
-0.2639,0.1,0.2838,33.2,1
0.3744,0.45,0.3684,44.0444,1
0,0.04,0,63.25,1
-0.3235,-2.9,-0.0046,0,1
0.4563,0.16,0.2849,34.375,0
0.0241,1.57,0.1716,23.0637,1
0.04,1.88,0.3667,22.4734,1
0.0187,0.35,0.2098,27.8286,0
-0.0502,6.21,0.2607,12.8035,1
-0.0763,1.38,0.2019,13.9565,1
-0.1077,-0.0421,0.1128,0,1
0.0764,0.13,0.1035,31.8462,1
0.2133,1.4,0.2259,21.6857,1
0.3625,-0.2116,0.2629,0,0
-0.1297,-0.63,0.148,0,0
-0.1446,-1.19,0.2288,0,1
-0.1085,9.15,0.2053,9.4951,1
0.0498,3.15,0.2753,39.5683,1
-0.0554,0.04,0.2043,530.5,1
0.1801,1.04,0.181,18.7981,1
0.0978,-1.19,0.4404,0,1
-0.042,1.03,0.399,26.2136,1
-0.1021,-0.14,-0.002,0,1
-0.0301,2.569,0.2067,15.1654,1
-0.0663,5.8,0.2617,13.0897,1
0.0789,6.66,0.2388,33.533,0
0.0651,-0.25,0.3112,0,1
-0.1948,0.85,0.1131,34.7412,0
-0.1068,1.87,0.112,12.0481,1
-0.0916,-0.119,0.1906,0,0
-0.0042,0.16,0.3821,172.8125,1
0.077,0.71,0.5174,60.6338,1
0,-0.2604,0,0,1
-0.1173,-0.47,0.2938,0,1
-0.1505,3.39,0.4024,6.7257,0
-0.36,-1.2,1,0,1
0.3579,-0.07,0.1097,0,0
-0.1602,2.34,0.2385,22.3974,1
0.2672,0.05,0.1769,161.6,0
0,-0.11,0,0,0
-0.3229,-2.08,-0.1301,0.1839,1
-0.3981,-1.64,-0.0045,10.0421,0
0.0765,0.99,0.1317,23.8384,1
-1,-0.16,0,0,1
0.1221,1.057,0.3151,27.3037,1
0.0053,2.84,0.3437,27.3662,0
0.0192,1.56,0.3668,31.7066,1
0.0662,1,0.436,32.38,1
0.9621,0.47,0.2398,41.5957,1
-0.0182,1.34,0.419,51.3731,1
-0.0106,-0.82,0.0701,396.3333,1
0.1353,0.52,0.3409,45.8769,1
-0.1723,0.07,0.5341,46.2857,0
-0.1331,-0.52,0.1016,0,1
-0.0065,0.8737,0.3287,21.8038,1
0.5487,0.6552,0.2077,11.3571,0
-0.0528,5.73,0.3624,15.3665,1
0.0611,3.44,0.2426,15.1047,1
0.0846,-1.08,0.2116,0,1
0.0723,3.08,0.2026,22.763,1
0.0286,0.33,0.1882,86.7879,0
0.0534,1.15,0.2344,8.6609,1
0.2418,0.43,0.5514,39.1163,0
0.1843,0.18,0.3509,23.1111,1
1.7366,-1.02,0.2388,0,0
-0.029,4.2,0.4272,28.1048,1
0.4344,1.73,0.3548,15.6243,1
0.002,3.29,0.4629,28.9514,1
-0.214,-2.39,0.0321,0,0
0.3756,0.7,0.3779,86.9571,1
0.0053,2.43,0.2892,19.3786,1
0.1498,-1.27,0.2281,0,1
-0.1459,0.03,0.2481,127,0
-0.1011,-0.5,0.2139,0,1
0.3589,0.13,0.3834,47.0769,0
0.1483,0.66,0.2567,23.8333,0
-0.1108,-0.7,0.2518,0,1
0.1835,0.38,0.3192,57.6579,1
0.0455,12.33,0.4994,22.266,1
0.3082,0.63,0.3137,15.0635,0
-0.0331,2.04,0.2041,19.4608,1
0.2738,-0.15,0.1975,0,1
-0.1769,-2.5471,-0.3695,0,1
0,-0.71,0,0,1
0.1227,1.5811,0.3317,21.289,1
-0.2615,-0.85,-0.1263,0,1
0.7863,1.3,0.2508,8.9538,1
0.1502,0.28,0.0823,99.1071,0
0.0477,2.7,0.4336,18.5889,0
0.0358,4.79,0.2632,16.4509,0
0.0308,5.07,0.4478,23.1105,1
-0.2328,51.02,0.0076,27.2112,1
0.0786,0.44,0.411,42.3864,1
0.057,5.16,0.3592,16.1376,1
-0.1578,-1.07,0.192,0,1
0.1374,3.07,0.1937,18.6612,1
0.1985,0.59,0.2105,112.4576,1
-0.0203,1.5,0.3966,14.3667,1
-0.041,2.92,0.31,47.6284,1
-0.1023,0.22,0.2595,51.3636,1
-0.0316,1.07,0.2428,40.3738,0
-0.0522,0.56,0.3684,29.2679,0
0.4201,0.2976,0.8176,33.4341,1
-0.0932,-0.01,0.2683,0,1
0.6857,3.48,0.2761,8.3103,1
-0.348,-0.02,0.4196,0,1
-0.1442,2.54,-0.1316,3.5315,0
-0.1342,1.48,0.2496,8,1
0.1473,3.61,0.2109,20.4432,1
1.12,0.703,0.2162,18.5633,1
-0.0185,1.8,0.1209,4.2778,1
0.1763,0.49,0.3055,23.2653,1
-0.0274,-0.9,0.2355,0,1
0.0781,2.08,0.3946,13.9904,0
-0.0647,1.99,0.2035,18,0
0.0781,1.93,0.2297,18.886,1
0.232,-0.26,0.1517,0,0
0.0992,2.71,0.3071,16.9631,1
-0.5433,0.49,0.1731,49.6122,0
-0.0983,0.54,0.1714,21.1111,1
-0.025,-2.26,0.6244,0,1
-0.0772,1.61,0.2143,9.7888,1
-0.1189,3.4235,0.126,15.6039,1
-0.1598,0.04,0.3337,12.3962,0
0.2314,3.61,0.2031,22.4515,0
0.9023,-0.16,0.2056,0,0
-0.0829,3.03,0.2475,0,1
-0.1328,-0.65,0.1243,0,1
0.0186,-1.56,0.1874,0,1
0,-0.1042,0,0,1
-0.0522,0.83,0.3021,64.0723,1
-0.0547,1.29,0.1904,31.0465,1
0.1345,0.99,0.2814,3.3333,1
0,-0.04,0,0,0
0,-0.0818,0,0,0
-0.1037,1.12,0.0906,19.6429,1
0,-0.06,0,0,0
0.1224,1.66,0.1465,20.9137,1
0,-0.05,0,0,0
0.0033,1.97,0.2302,16.4619,1
-0.044,5.15,0.2442,15.2874,1
0.0115,0.37,0.194,32.6757,1
0.2941,-1.18,0.7917,0,1
0.0151,0.95,0.1654,28.1579,1
-0.0888,3.82,0.2811,20.3534,0
0.088,1.16,0.3901,28.9353,1
0.1327,-0.0223,0.3559,0,0
0.3022,1.23,0.2925,33.8618,1
0.9674,-6.12,0.1565,0,0
-0.1295,1.42,0.2048,28.6268,1
0.0506,2.25,0.2482,17.7467,0
0.0707,1.01,0.3075,33.0198,1
0,-0.07,0.1948,0,0
0.1703,2.14,0.2197,11.6262,1
-0.2372,4.31,0.1165,11.9002,0
0.0941,1.08,0.2711,21.5741,1
0,-0.0446,0,0,1
-0.0214,-0.26,0.4942,0,1
-0.0808,2.47,0.2073,21.2267,0
0.4379,-0.05,0.2344,0,1
-0.1022,0.08,0.2695,60.375,0
-0.4026,0.33,0.2191,61.5152,0
-0.0238,-0.79,0.081,0,0
-0.0078,-0.1,0.3095,0,1
-0.0427,20.54,0.3304,20.8754,0
0.0013,1.78,0.3269,46.7753,0
-0.4262,-0.77,-5.6989,0,1
-0.1222,0.8,0.1879,17.5,0
0,-186.5,0,0,0
0,-0.19,0.157,0,0
-0.4112,-8.85,0.7193,0,0
-0.7258,-0.37,0.0753,0,0
-0.1477,0.09,0.3264,24,1
0.0254,-0.05,0.2226,0,1
-0.0101,2.91,0.139,22.8694,0
0.1372,1.72,0.1939,21.3895,0
-0.0042,0.73,0.2713,23.3014,0
0,-0.04,0,0,0
0.2958,0.5558,0.4699,10.7773,0
-0.3648,7.78,0.893,4.2609,0
-0.0614,-0.1042,0.0067,0,1
0.0272,0.19,0.3678,16.5789,1
-0.1373,-0.97,0.0004,0,1
-0.0056,3.78,0.1921,21.3519,0
0.0067,3.65,0.5631,32.4247,1
0.0606,4.31,0.2308,19.884,1
0.2592,0.71,0.3693,17.1408,0
-0.2103,-0.82,0.122,0,1
0.0948,0.0612,0.077,168.7908,1
0.0918,-0.03,0.2321,0,1
-0.1273,3.39,0.3762,20.5015,1
0,-0.03,0,0,1
-0.1549,1.29,0.1851,10.814,1
0.0124,4.64,0.3751,27.9849,1
-0.207,-0.13,0.6803,0,0
0.2657,0.79,0.379,7.3418,1
0.0861,-0.095,0.3223,0,1
0.4327,-1.26,0.3219,0,0
0.1421,-0.06,0.3798,0,0
-0.039,-0.52,0.2091,0,1
0.0217,0.3132,0.4044,29.4381,1
-0.0803,0.78,0.365,2.6026,0
-0.0075,0.24,0.1375,8.5417,1
0.8651,0.25,0.4334,42.28,0
-0.1089,-4.28,0.1874,0,0
0.222,0.63,1,2.619,0
0,-0.0372,0,0,1
0.2783,0.31,0.238,15.1613,0
1.3919,0.0372,0.3381,125,0
0,-0.0521,0,0,0
-0.2196,-116.51,-0.0379,0,1
-0.1403,0.84,0.3077,22.4405,0
0.0206,8.04,0.3461,1.9851,1
0,-0.1325,0,0,1
-0.023,2.08,0.2388,14.4279,0
0.1352,-0.22,0.3006,0,1
-0.0847,0.1,0.0807,0,0
0.424,-0.0298,-0.0212,0,0
-0.2464,0.04,0.0575,135.5,0
0.0219,0.16,0.4302,8.125,1
-0.097,-193.52,-0.3603,0,0
0,-0.07,0,0,1
-0.1725,0.42,0.3151,21.9048,0
-0.171,-0.17,0.1325,0,1
0.0004,-0.03,0.355,0,0
0.139,0.435,0.2024,14.2759,1
0.043,0.55,0.3658,24.7818,1
0.4204,8.46,0.103,0.1489,1
-0.2556,-7.36,0.1449,0,0
0,0.0223,0,226.4574,0
0.0035,2.04,0.2941,18.3578,1
0,-2.6,0,0,0
0.0308,1.35,0.4122,48.8148,1
-0.9581,-17.28,0.6754,0,0
-0.0653,0.8639,0.1723,15.9741,0
0.0681,-0.08,0.1172,0,1
0.3195,-1.71,1,0,0
0,-0.05,0,0,1
0,-0.0917,0,0,0
-0.093,-0.02,0.0451,0,1
-0.1452,-0.74,0.0875,0,1
0.1013,-0.15,0.2161,0,1
0.0645,3.19,0.2376,23.3072,1
0,-0.0149,0,0,0
-0.1415,-2.73,1,0,0
0.0521,0.59,0.3118,18.4068,0
0.0813,1.18,0.7667,27.9661,1
0.1731,2.67,0.7442,22.2659,1
-0.8306,-0.19,1,0,0
-0.0689,10.08,0.8598,7.3571,0
0.1216,3.65,0.7725,17.0986,1
0.0078,1.42,0.6475,42.3592,0
-0.0573,5.56,0.6927,18.0719,1
0.1216,0.26,0.7109,84.1538,1
0.022,0.94,0.5639,41.5426,1
0.1344,3.85,0.2546,20.9636,0
0.4437,-2.39,0.4802,0,1
0.4231,2.51,0.6829,31.5339,1
0.1582,4.93,0.1624,16.2982,0
0.1765,7.37,0.2347,21.9064,1
0.7841,1.76,0.1365,16.5653,1
0.0518,7.31,0.327,18.5663,1
0.1511,2.08,0.2507,24.9279,0
0.2132,2.57,0.961,46.2062,0
0.0636,16.96,0.8708,17.1999,1
-0.0242,0.4642,0.6669,83.6708,0
0.1145,0.07,0.532,535.4286,0
0.1747,0.94,0.424,41.6064,1
0.4005,1.97,0.5342,29.7563,1
7.0024,0.15,1,57.4667,0
0.5955,0.14,0.8586,240.8571,0
0.1844,1.78,0.9162,68.8933,0
64.0562,-2.41,1,0,1
-0.2946,-0.73,1,0,1
0.2269,-15.03,0.3429,0,0
2.0807,-1.65,0.9661,0,1
0.0614,10.32,0.819,14.6056,1
0.424,-0.23,0.5505,0,0
0.3774,1.93,0.2456,22.5959,0
0.0033,-2.18,0.2143,0,0
0.2141,4.59,0.4799,39.1569,1
0.0472,1.18,0.5519,32.178,1
0.0721,9.39,0.2124,15.2545,1
0.2785,1.53,0.6894,67.5359,1
-0.5765,-20.6,1,0,0
0.1565,-27.3,0.28,0,0
0.4261,-0.78,0.66,0,0
0.0633,2.59,0.7309,28.8031,1
0.0886,3.14,0.2788,19.4742,0
-0.0514,-15.54,0.8367,0,0
0.053,-1.93,1,0,0
0.776,-1.21,0.9005,0,0
1.2725,-0.09,0.4528,0,0
0.0196,9.09,0.405,4.8889,1
0.1484,38.18,0.8723,5.6624,0
0.0457,7.53,0.3774,9.8884,1
0.6489,-0.46,0.8764,0,1
-0.2832,-1.1,0.8174,0,1
0.0406,1.42,0.5228,30.6831,1
0.1566,5.82,0.5495,0,0
-0.069,1.385,0.8206,20.0072,1
0.1697,3.69,0.5529,21.3496,1
-0.3748,-0.51,0.9531,0,1
0,-1.49,0.832,0,1
-0.5862,0.39,0.9834,5.7179,1
1.7267,-2.92,1,0,1
0.0169,1.89,0.4581,27.7407,1
0.0799,7.22,1,14.7798,1
0.5664,0.07,1,469.8571,0
-0.0189,2.82,0.6456,23.1418,1
-0.5597,-42.2,1,0,1
1.1402,-1.26,-0.1632,0,1
0.1475,-4.79,1,0,1
0.255,-3.8,0.8123,0,1
0,-4.56,0.9726,0,1
-0.039,-0.46,0.7838,0,1
0,-2.85,0,0,1
4.1505,-0.28,0.9658,0,1
0.296,-1.03,0.6005,0,0
0,-3.6,1,0,1
0.0772,5.12,0.4581,28.0605,1
283.1148,-2.34,0.8226,0,1
5.8789,-0.93,1,0,1
0.0445,0.34,0.6313,86.2785,1
0,-9.07,0.1026,0,1
-0.581,-0.33,1,0,1
2.3093,-1.29,0.5799,0,1
0.034,-0.07,0.7773,0,0
-0.0372,4.58,0.3601,20.1856,1
0.0861,-0.81,0.7736,0,1
-0.5096,-1.02,1,0,1
0.0661,9.82,0.0598,16.0132,1
0.0801,6.73,0.0291,12.003,1
-0.0814,2.1217,0.8463,16.9298,1
0.3283,-0.41,0.8308,0,0
0.1885,2.67,0.7309,35.7753,1
0.5911,-0.41,0.7358,0,1
0.314,-0.5,1,0,1
1.6458,-5.16,-0.1695,0,1
0.0258,1.66,0.6592,32.2831,1
-0.8786,-0.3,1,0,1
-0.6777,-1.25,0.2758,0,1
0.1338,1.5,0.603,14.7133,1
0.0925,0.16,0.1229,40.625,1
0.1386,4.4,0.6626,27.1432,1
0.1099,-1.02,0.6016,0,1
0.1927,3.19,0.6977,56.8276,1
0.1351,6.43,0.6994,33.2706,1
0.3907,-0.51,0.5752,0,1
0.1855,4.36,0.0538,17.8922,0
0.0727,4.36,0.3059,14.9289,1
0,-0.36,0,0,1
0.1844,8.55,0.9383,44.4094,0
0,-0.9,0,0,1
0.0017,4.11,0.1723,48.0803,1
-0.0051,1.76,0.1221,20.625,0
1.5199,-1.63,0.5452,0,1
-0.0269,0,0.1626,0,0
0.0952,2.51,0.58,25.1912,1
0.467,0.55,0.9474,186.0364,0
-0.042,-1282.1,0.2545,0,0
-0.0021,0.8421,0.4722,19.1189,1
0,-5.05,0,0,1
0.7032,-4.2,0.7213,0,0
0,-3.33,0,0,1
0.1006,6.94,0.2988,18.598,1
0.2542,0.93,0.1034,57.6237,1
0.27,-3.66,0.1942,0,0
0.0944,5.65,0.5965,31.1575,1
-0.1452,-0.64,1,0,1
-0.0092,-0.31,1,0,1
-0.5628,-7.07,1,0,1
0.6172,0.07,0.9747,105.1429,1
0.441,-0.15,-0.035,0,1
0.5041,-0.47,0.8427,0,1
0.1314,6.28,0.671,10.7325,1
-0.0077,0.95,0.4625,22.7158,1
-0.2412,-1.63,1,0,1
0.1232,6.56,0.9292,16.9909,1
-0.3435,-4.66,1,0,0
1.9415,-4.76,1,0,1
-0.0017,-1.09,0.4466,0,1
0.1385,0.32,0.6638,63.75,0
0,-1.6,1,0,1
0.31,0.43,0.0602,29.5349,1
0.167,1.91,0.6214,11.7016,1
0.0998,-1.58,0.6772,0,0
-0.0377,1.9263,0.6835,21.2947,1
0,-1.14,0,0,1
-0.8678,-0.39,1,0,1
0,-13.49,0,0,0
-0.0991,-0.96,0.7552,0,1
0.1083,2.47,0.5494,47.6113,1
0,-16.3,0,0,1
3.3264,-5.49,0.9814,0,1
0.2415,-1,0.8988,0,1
0.0322,5.48,0.5333,28.9891,1
-0.0231,-0.42,0.5831,0,1
1.4758,0.54,1,20.6296,1
0.3334,1.23,0.5281,19.3415,1
0.0781,1.96,0.3323,42.8929,1
-0.5855,-1.34,1,0,1
0,-1.47,0,0,1
-1,-23.33,0,0,1
0,-1.47,0,0,1
0.2772,2.38,0.755,40.7395,1
0,-0.42,0,0,0
0.6735,-1.29,1,0,1
0.1862,0.74,0.7504,89.4054,0
-0.3726,-3.14,1,0,1
-0.0475,-0.55,0.2801,0,1
0.05,-0.32,0.398,0,0
2.0938,-2.7,1,0,0
8.7885,-6474,0.6265,0,0
0.2492,-28.01,0.3886,0,1
0.1226,1.12,0.3021,49.4375,1
0.2383,-18.99,1,0,0
0.0628,-1.18,0.4795,0,1
7.7368,-0.49,-0.988,0,0
0.1879,0.48,0.3033,160.2708,1
0.1933,0.2,0.2831,77.5,0
-0.0904,-1.46,1,0,0
0.2227,-0.31,1,0,0
0,1.37,0.7134,2.2993,0
7.9687,-16.74,1,0,0
-0.514,-1.71,0.5763,0,0
0.1138,0.45,0.4389,58.2222,1
-1,-0.33,0,0,1
0,-8.29,0,0,1
0.8318,-0.56,0.9918,0,1
0.0414,4.19,0.4259,20.83,1
0.458,1.84,0.9443,14.1033,1
0,-3.88,0.8755,0,1
-1,-2.87,0,0,1
-0.0223,-0.83,0.4868,0,0
-0.1316,-1,0.9118,0,0
0,-11,1,0,0
-0.4778,-2.94,1,0,0
0.2334,3.29,0.383,23.2614,1
0.0286,0.84,0.4564,10.5357,1
0.5001,-8.88,1,0,1
-0.1283,-1.01,1,0,0
0.21,1.57,0.4,45.2548,1
-0.1202,-13.1,0.6794,0,0
1.5972,-0.43,1,0,0
0.0131,-0.93,1,0,1
-0.7731,-0.45,1,0,0
0.0076,1.762,0.7276,17.0204,1
0,-4.2,0,0,1
-0.0223,-12.24,1,0,0
0.4309,0.9,0.847,105.3444,1
0.3355,1.9,0.4734,32.6211,1
1.8611,5.24,0.7081,15.2882,0
-1,-4.9263,0,0,0
1.948,-0.49,1,0,0
0.0471,14.49,0.5732,29.1477,1
-0.4539,-0.75,0.8976,0,0
0.1508,3.79,0.6364,28.533,0
-0.2349,-0.21,0.2067,0,0
0.0581,4.75,0.4231,15.7284,1
-0.2666,-0.26,0.6228,0,0
0,-1.85,0,0,1
0,-1.07,0.2962,0,1
0.0708,0.35,0.6866,25.1143,1
1.5052,-1.54,0.4416,0,1
-0.0446,-2.25,0.947,0,0
0,-5.51,1,0,1
0.2559,-19.1,0.6417,0,0
0,-1.89,0,0,1
1.9897,-3.02,-0.113,0,1
0.0094,0.89,0.3179,25.8315,1
0.2458,0.19,0.5771,91.8421,1
0,-6.21,1,0,0
0.1323,2.55,0.4166,20.9412,0
1.9559,-0.38,1,0,1
0.3447,0.18,0.7287,87.2222,1
2.927,1.09,1,23.055,0
-0.9192,-2.44,1,0,0
0,-2.84,0,0,1
0.1945,-1.39,0.3343,0,0
1.3931,-3.74,0.487,0,1
0.053,0.98,0.4435,6.8571,1
0.1682,-0.21,0.8003,0,1
-0.0193,1.83,0.4006,16.0857,1
-0.2706,-9.74,0.8515,0,0
0,-3.69,-1.4363,0,0
0,-0.22,0,0,1
0.5838,-1.32,1,0,0
0.1741,0.38,0.4083,94.5,1
0,-5.07,0,0,1
0,-2.48,0,0,1
0,-3.4,0,0,1
0.1268,0.88,0.1309,15.3977,1
-0.384,-2.92,1,0,0
-0.083,-1.32,0.2708,0,1
0.1691,2.77,1,15.0181,1
0.0241,1.67,0.7876,18.3234,1
0.1025,2.08,0.3804,21.9519,1
0.9888,-0.55,1,0,1
0,-32.58,0,0,0
0,-1.58,0,0,1
0.0907,16.29,0.9545,8.8392,1
0,-5.8,0,0,0
0.1083,1.12,0.4121,37.9643,1
5.3282,-3.04,1,0,0
-1,-0.17,0,0,1
0.0353,1.09,0.7612,22.7431,1
-0.3213,0.01,0.6033,122,1
-0.0852,-4.29,1,0,0
1.2495,-4.17,1,0,1
0,-0.5,0,0,0
0.0856,-0.97,0.2499,0,0
0.1239,1,0.6481,42.59,1
0,-1.31,1,0,0
-0.3904,-1.27,1,0,0
-0.7015,-2.77,1,0,1
-0.0373,-0.39,0.1267,0,0
0.1868,-1.38,0.8228,0,0
0,-2.26,0,0,1
0,0,0,0,1
0.1438,-0.16,0.4482,0,0
0.025,5.47,0.1509,25.0274,1
0.9443,-2.06,1,0,0
4.2846,-57.63,-1.147,0,0
-0.0505,-1.62,1,0,1
-0.9359,-7.24,1,0,1
0.5919,-2.15,1,0,1
2.2828,-1.12,0.6699,0,0
0.0201,-0.71,0.7279,0,0
0,-31.2,1,0,0
0.0721,1.87,0.3389,22.6417,1
-0.0142,1.7702,0.5965,25.5282,0
0.1476,-0.62,0.4833,0,0
-0.0074,-1.21,0.4926,0,0
0.9506,-1.63,1,0,1
0,-4.24,0,0,0
0.0521,3.36,0.0535,22.6488,1
0,-1.19,0.2503,0,1
