Revenue Growth,EPS,Gross Margin,Profit Margin,Free Cash Flow margin,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,returnOnAssets,returnOnEquity,currentRatio,quickRatio,Graham Number,ROE,Gross Profit Growth,Net Income Growth,EPS Growth,Free Cash Flow growth,10Y Revenue Growth (per Share),5Y Revenue Growth (per Share),3Y Revenue Growth (per Share),10Y Operating CF Growth (per Share),5Y Operating CF Growth (per Share),3Y Operating CF Growth (per Share),10Y Net Income Growth (per Share),5Y Net Income Growth (per Share),3Y Net Income Growth (per Share),R&D Expense Growth,Class
-0.0195,-0.15,0.377,-0.009,0.0892,0,1.2906,0,13.8125,6.1871,5.905729783,,1.231903113,-0.008,-0.0272,0.583,0.400907394,0,-0.0272,-0.0922,-1.255,-1.2632,-0.0704,,-0.0065,-0.0173,,0.0004,0.003,,0,0,0,0
0.6183,-1.07,0.2041,-0.584,-0.5262,,0.4814,0,0,,,,0.680613407,-0.8985,-1.142,1.338,0.798578941,,-1.142,0.8883,0.0159,0.3097,-0.1903,,0.1614,-0.1359,,0,0,,0,0,0.0507,1
0.4131,0.38,0.3044,0.017,-0.0056,0,0.4274,24.2895,0,7.3858,7.335452033,24.47801986,0.424500193,0.0777,0.0611,1.334,0.07436687,7.2414,0.0611,0.2851,-0.2811,-0.3214,-0.2463,,-0.4913,0.2048,,,0.2556,,0,1.2214,0,1
-0.0282,4.65,0.5654,0.054,0.0809,3.041,1.0642,20.172,13.3418,7.7511,7.364977279,18.88994046,1.011177605,0.1153,0.1059,2.548,1.337060836,68.4058,0.1059,-0.0437,-0.4355,-0.4158,0.193,0.0923,0.0807,0.0454,0.1072,0.1071,0.0225,0.0464,-0.0468,-0.1726,0,1
-0.0735,1.28,0.4696,0.117,0.2826,0,3.0434,26.4531,10.769,9.4753,9.14103929,25.12722893,2.936062076,0.3209,0.1989,1.602,1.175438596,13.7199,0.1989,-0.0749,0.1813,0.2427,-0.0038,,,0.0174,,,0.1203,,,0.1275,-0.0538,1
0.0039,4.61,0.2998,0.045,0.0531,8.7697,0.9272,20.744,17.5055,15.0344,13.98956748,19.25851526,0.86280767,0.2825,0.2152,1.402,0.513987724,47.2348,0.2152,0.0096,-0.0261,-0.0086,-0.2307,0.0538,0.0529,0.0417,0.0965,0.0973,-0.0243,0.0522,0.0503,0.0135,0,1
0.0981,1.13,0.1932,0.035,0.0031,0,1.0464,30.7522,343.4621,7.8435,6.49913081,25.11794781,0.867046191,0.0441,0.0556,0.575,0.373192062,22.5184,0.0556,0.1721,0.0751,0.066,-0.9254,,,-0.0305,,,-0.022,,,-0.3809,0,0
0.0563,0.45,0.3674,0.017,0.0354,300.581,0.3777,21.9333,10.6691,6.8539,5.775108883,18.39828512,0.318222111,0.0471,0.0615,1.055,0.871047769,8.6249,0.0615,0.0419,-0.6392,-0.6457,-0.3907,,,,,,,,,,0,1
0.0786,10.87,0.5247,0.121,0.121,31.2955,3.087,25.8344,25.7852,17.559,17.74223598,25.8298728,3.119181555,0.3481,0.6377,0.958,0.125263442,65.1337,0.6377,0.0832,0.1143,0.1663,0.1127,0.1614,0.1593,0.1394,0.2543,0.1376,0.2395,0.2133,0.2359,0.2101,0,0
0.0002,3.85,0.3769,0.115,0.1531,5.5813,1.7375,15.3091,11.3488,8.8722,8.151298364,13.82965247,1.596340301,0.3508,0.3605,1.346,2.7732643,30.6744,0.3605,-0.0487,-0.0798,0.0377,0.0928,0.0424,0.0821,0.0833,0.0849,0.1176,0.1456,-0.0028,0.0872,0.0566,0,0
-0.031,4.43,0.6771,0.101,0.0955,214.2392,1.2488,12.3386,13.0794,11.6611,10.31093824,10.92885672,1.104194281,0.8683,1.0508,0.996,0.541636231,20.4825,1.0508,-0.0266,0.2034,0.1909,0.1572,0.0427,-0.0058,-0.0602,0.0508,-0.0043,-0.0979,0.11,0.0305,-0.0651,0,1
-0.1615,-16.5,0.0958,-0.092,-0.0867,2.4544,0.2753,0,0,-4.4707,,,0,-0.4264,-0.3702,1.336,0.99084507,0,-0.3702,-0.1312,-4.3609,-4.3605,-24.5263,,,,,,,,,,0,1
-0.0174,6.22,0.4448,0.048,0.0278,9.7859,1.3133,27.4277,47.187,24.0115,23.88157732,27.19038918,1.306199869,0.1562,0.1576,1.407,0.211213353,74.4269,0.1576,-0.0377,-0.0291,-0.0357,-0.4319,0.1158,0.0977,0.1346,0.0851,-0.0828,-0.0164,0.1111,0.0366,0.0517,0,0
0.1014,1.64,0.214,0.058,0.0464,5.5512,1.7557,30.2195,37.7877,13.5959,12.9888582,28.88441698,1.677278019,0.154,0.1541,0.716,0.604846759,19.8062,0.1541,0.1707,0.193,0.1884,0.6867,0.1334,0.1255,0.1169,0.1296,0.1365,0.1376,0.1356,0.127,0.1269,0,1
0.0702,1.57,0.3835,0.052,0.0589,2.6299,0.8592,16.7325,14.6796,11.446,10.97641159,15.85951036,0.823980309,0.1597,0.1448,3.062,1.701614081,19.6234,0.1448,0.1595,0.1198,0.1544,4.4665,-0.0076,0.0583,0.0769,0.0279,0.3354,0.2039,0,0.2776,0.2123,0,1
-0.1978,0.23,0.1309,0.01,0.0574,3.6483,0.2498,23.6957,4.2382,3.3506,3.260174212,23.71974945,0.243068393,0.0252,0.1002,2.908,2.145339043,3.4304,0.1002,-0.2176,-0.039,-0.0417,-0.0675,-0.064,-0.0558,-0.0501,-0.0043,0.4297,0.3562,-0.2197,-0.1922,0,0,1
-0.087,5.64,0.0451,0.019,0.0065,3.3683,0.2061,10.9787,32.2913,7.0838,7.206687848,10.97759133,0.209712839,0.1444,0.3178,1.002,0.655573694,48.2991,0.3178,0.1073,0.2561,0.3892,6.0951,,-0.0611,-0.0816,,0.1635,0.0403,,-0.0404,0.0391,0,1
0.0232,2.19,0.3852,0.087,0.0478,0,1.5733,18.0457,32.7062,9.9202,9.079346506,16.47616063,1.439965291,0.1317,0.2022,1.526,1.43545152,23.1913,0.2022,0.0343,0.1762,0.1711,0.0407,,0.0456,0.0237,,0.0292,0.1381,,0.1378,0.1921,0,0
0.1438,4.13,0.2803,0.094,0.2047,22.9654,3.234,34.6731,15.8009,11.851,11.11621078,32.43671913,3.033517083,0.1269,0.1712,0.637,0.436454675,47.4047,0.1712,0.3142,0.305,0.307,0.823,0.0748,0.0648,0.1237,0.2215,0.1027,0.2496,0.1344,0.3406,0.5795,0,1
-0.0527,0.66,1,0.057,0.1174,0,0.3332,5.5606,2.8389,2.5847,2.584687014,5.854562645,0.333159763,0.3274,-0.2721,0.78,0.689955362,0,-0.2721,-0.0527,0.4994,0.5,0.1132,-0.0766,-0.0729,-0.052,-0.1073,-0.0905,-0.0597,-0.0862,0,0,0,0
0.0392,-3.78,0.3612,-0.29,0.0649,0,0.1714,0,2.6417,1.1168,1.116699141,,0.171377592,-2.5836,2.3144,0.995,0.89237411,11.7778,2.3144,-0.0195,-1.3766,-1.3774,0.1218,0.0685,0.0912,0.1383,0.0881,0.1894,2.1208,0,0,0,0.0135,1
-0.0429,3.31,0.2448,0.047,0.0842,70.918,1.1718,24.9577,13.9596,8.9761,8.47722567,23.47244218,1.106668185,0.2221,0.2456,1.241,0.314828534,31.8687,0.2456,-0.1743,-0.5324,-0.5203,0.9948,0.1308,0.1271,0.0842,0.1765,0.1583,0.0849,0.0958,0.0002,-0.1558,0.1121,1
0.0749,-21.26,0.4246,-0.294,0.0054,0,0.1955,0,36.2622,5.1908,4.507715984,,0.169795955,-0.8244,10.2584,2.349,0.175023819,31.4596,10.2584,0.0926,-2652.0207,-2125,13.5775,0.0848,0.1264,0.1391,-0.0053,-0.0331,-0.1502,0,0,0,0,0
0.0151,0.92,0.2233,0.058,0.0975,0,1.8105,31.3152,18.8194,11.2221,10.94186245,30.22488788,1.765328885,0.0517,0.162,0.659,8.549660699,10.9013,0.162,0.0034,-0.2427,-0.2137,-0.0797,0.1012,0.0969,0.0924,0.0863,0.0886,0.1172,0.1686,0.0819,0.0964,0,1
0.3294,1.95,0.1983,0.036,0.0877,0,0.8107,22.1846,9.245,6.1382,6.138175029,22.28989831,0.810666667,0.0791,1.0826,1.738,0.996120272,8.8695,1.0826,0.481,1.7442,1.7083,0.2451,,-0.0032,0.0923,,0.1264,0.199,,0,0.5692,0,1
-0.0546,3.58,0.1707,0.06,-0.0721,0,0.8971,14.8492,0,-55.4599,,14.98310495,0.89710527,0.1794,1.3552,0.981,0.491712707,14.5217,1.3552,0.0035,0.2621,0.2561,-1.9803,0.033,0.0072,-0.0186,0,0,0,0.0647,0.1372,0.1477,0,1
0.0389,7.96,0.1914,0.04,0.0579,4.0885,0.5281,13.0503,9.1193,5.018,5.017957891,13.19479443,0.5280667,0.1015,0.1993,1.707,1.35850381,84.1108,0.1993,0.1323,0.2423,0.2246,0.9315,,0.0478,-0.0576,,0.1709,0.2688,,0.07,0.2925,0,1
0.0324,2.95,0.3528,0.075,0.0357,2.368,0.7804,10.9492,22.9999,12.5857,13.22676687,10.96710668,0.820151436,0.216,0.2269,3.141,0.374084989,30.0891,0.2269,0.0181,-0.0415,0.0172,-0.5788,0.1163,0.1098,0.0792,0.0799,0.0231,-0.0986,0.114,0.1253,0.0197,0,0
0.3302,3.61,0.2644,0.09,-0.1299,1.7864,0.7309,7.9751,0,-5.6638,,7.980488159,0.714266637,,0.2112,5.520833333,0.4623125,36.8092,0.2112,0.3276,0.4202,0.3623,-0.2064,,,0.7259,,,0,,,0.497,0,1
-0.1326,0.78,0.1276,0.006,0.0247,7.845,2.7787,480.4744,113.8691,30.5476,30.88085384,478.1429963,2.809058753,0.0149,0.0164,1.854,1.625899153,29.1842,0.0164,-0.5757,-0.9518,-0.949,-0.7738,0.1791,0.1291,0.0871,0.1414,-0.0162,-0.1077,-0.0488,-0.3525,-0.58,0,0
0.5394,1.91,0.881,0.14,0.2096,0,3.8432,27.3822,18.3362,16.9843,16.08420979,25.91977533,3.639550847,0.4885,-1.0737,1.429,1.217241355,0,-1.0737,0.6931,0.6658,0.7364,0.1254,,0.2108,0.2669,,0.1785,0.3232,,0.4614,0.1154,0,1
0.1639,10.92,0.4773,0.087,0.0878,6.0401,1.754,20.3297,20.1405,12.2586,1.030270523,1.697683398,0.147413308,0.2414,0.3019,3.616,2.148140894,95.0287,0.3019,0.1809,0.1882,0.1974,0.2783,,0.2496,0.1557,,0.229,0.0472,,0.1618,-0.0549,0,0
0.1596,-0.23,0.5826,-0.071,0.0564,4.2918,3.5025,0,59.3227,44.183,42.24245473,,3.348665104,-0.0869,-0.0625,5.526,5.388777511,0,-0.0625,0.1048,0.2713,0.2813,4.9436,,-0.1297,-0.2743,,0,0,,0,0,0.0442,1
0.0065,4.76,0.2208,0.078,0.0922,12.2316,1.3859,17.8571,15.038,9.9259,9.359772232,16.79804318,1.306869738,0.1133,0.2555,2.712,1.484649824,44.7236,0.2555,0.0564,0.0293,0.0649,0.1729,0.1125,0.1837,0.1735,0.1366,0.1973,0.1079,0.1474,0.2455,0.0145,0,1
0.0319,0.26,0.3236,0.038,0.1052,0,1.8626,49.5,18.1729,13.2688,13.62289916,49.96560922,1.912292286,0.2565,-0.2728,0.385,0.240259184,0,-0.2728,0.0681,-0.4607,-0.4091,-0.0542,-0.046,0.0406,0.0974,0.0806,0.0916,0.1458,-0.0241,-0.2586,-0.0162,0,1
0.0914,1.04,0.5758,0.062,0.1247,167.0968,1.873,22.9327,4.424,7.9788,2.270544577,8.554371514,0.533007785,0.0353,0.2629,1.012,0.728187797,15.4826,0.2629,0.0683,-0.332,-0.3203,-0.1615,,,-0.3019,,,-0.2631,,,0,0,1
0.0449,-0.89,0.3245,-0.033,-0.0544,0,0.2614,0,0,-7.8909,,,0.248246955,0.1952,0.0797,0.61,0.566402722,14.7693,0.0797,0.007,-0.2929,-0.2535,-1.5466,0.0914,0.0476,0.0617,0,0,0,0,0,0,0,1
0.2735,1.62,0.1708,0.042,0.0143,1.1262,0.4299,11.7716,34.7546,28.5121,33.0678576,11.74458451,0.498637818,,0.0856,10.55747126,0.299712644,26.2699,0.0856,0.1783,0.0412,0.0318,1.1135,,,0.1822,,,0,,,-0.3225,0,1
0.175,-1.28,0.3611,-0.309,-0.1782,0,0.6368,0,0,-4.7976,,,0.673482263,-0.699,1.6724,1.984,1.060694551,4.4836,1.6724,0.1723,-0.5691,-0.4222,-2.6934,-0.1272,-0.2207,-0.0848,0,0,0,0,0,0,0,1
0.0466,2.76,0.2814,0.06,0.0553,0,1.8819,31.6739,34.3881,21.4624,20.85902221,30.48253355,1.82900182,0.4146,-26.29,1.137,0.61447317,0,-26.29,0.1944,0.3652,0.445,-0.2798,0.1149,0.136,0.1152,0.1178,0.1487,0.1996,0.109,0.2036,0.1986,0,0
-0.5735,0.3,0.4117,0.042,-0.0006,,0.0586,1.4,0,,1.603660714,1.387204855,0.058636311,0.094,0.7059,1.23,0.102047079,,0.7059,-0.5504,1.63,1.625,-1.0176,-0.1381,-0.2134,-0.3081,-0.1601,-0.2197,-0.1689,-0.0745,0,0.3939,0,1
0.0879,3.56,0.2883,0.058,0.051,608.3261,1.6826,29.3933,33.4398,26.1567,25.72500651,28.56131131,1.654872087,0.3086,0.7259,2.348,0.635024644,19.9704,0.7259,0.0969,0.1612,0.1946,0.1203,0.0525,0.1052,0.1096,0.1149,0.2042,0.2026,0.0686,0.1893,0.1915,0,1
0.0219,2.75,0.4671,0.081,0.0948,2.9296,1.6737,20.7273,17.6313,14.4587,14.03637614,20.12708582,1.624852501,0.1444,0.1229,3.891,2.440503127,37.1874,0.1229,0.0343,0.1007,0.1089,7.893,0.0674,0.0637,0.1165,0.0646,0.3315,-0.0034,0.0496,0.1247,0.2614,0,1
0.3513,-0.6176,0.2364,-0.0086,-0.0606,,0.1101,0,0,5.2042,,,0.106625681,-0.0523,-0.0922,0.3507,0.231237764,,-0.0922,0.3094,-4.0302,-3.5971,-1.973,0.1457,0.0875,-0.0066,0,0,0,0,0,0,0,1
0.0706,0.48,0.257,0.048,0.0313,0,1.2753,26.25,40.6517,9.8333,9.803613522,26.35412743,1.271452511,0.2092,0.0692,0.318,0.203274637,8.6319,0.0692,0.0289,-0.2376,-0.2381,-0.5619,,,-0.0331,,,0.2327,,,0,0,0
-0.1536,1.02,0.1704,0.01,0.0799,2.1932,0.298,31.2745,3.73,2.4097,2.381911268,30.58944102,0.294541966,0.0324,0.047,1.119,0.250109251,22.427,0.047,-0.0853,-0.3856,-0.378,3.4537,0.0549,0.0945,0.0761,0,0,0.4433,-0.0411,-0.067,-0.062,0,1
0.0937,0.4,0.2211,0.019,0.07,43.2924,0.8951,53.25,12.7183,8.5358,7.902830353,42.69458988,0.828700005,0.0433,0.1336,1.743,0.767051042,5.5755,0.1336,0.3912,2.2812,2.0526,1.1372,,,0.0316,,,0.1583,,,0.0161,0,1
0.0336,0.57,0.2756,0.046,0.1215,0,0.9251,19.386,7.6125,6.6675,6.6674716,20.07881972,0.925111685,-0.8192,-1.2185,0.408,0.068475248,0,-1.2185,0.1937,0.845,0.14,0.2366,,,,,,,,,,0,1
0.251,0.52,0.4269,0.027,0.0597,0,0.8919,32.7885,14.9169,8.4213,8.408316409,32.69531343,0.890559825,0.0392,0.0822,0.997,0.765748726,8.6364,0.0822,0.3333,-0.7852,-0.7878,1.5154,,,0.2177,,,0.2617,,,-0.1367,0,1
-0.0577,1.64,0.5187,0.026,0.0622,2.8834,0.4172,16.0793,6.7033,6.0405,6.040853008,16.09456712,0.417222725,0.0654,0.0784,3.25,1.622948249,27.7654,0.0784,-0.1,-0.6425,-0.6372,-0.3266,0.1334,0.0928,0.0363,0.0704,0.0192,-0.1525,0.0356,-0.1885,-0.3711,0,0
0.0857,0.49,0.1841,0.007,-0.0182,3.0017,0.2496,36.1224,0,11.3559,11.3374128,35.82122664,0.249201456,0.0965,0.0714,0.981,0.849343541,8.7251,0.0714,0.0876,4.1194,3.9,-5.5473,0.0635,0.094,0.089,0,0.0719,-0.2379,0,0,-0.4822,0.0835,1
0.0989,0.97,0.3136,0.089,0.0665,14.7653,2.5375,28.6082,38.0736,26.3302,26.28838332,28.62430974,2.533442121,0.2784,0.1929,2.102,1.113297946,10.4619,0.1929,0.128,0.4296,0.4478,0.3916,,0.1071,0.1156,,0.0854,0.1728,,0.1655,0.1162,0.0858,1
-0.0427,2.8,0.2405,0.103,0.1143,48.7232,1.7593,17.625,15.3923,11.9383,11.09650553,15.89406158,1.635224662,0.3259,0.3534,1.875,1.087602604,22.6817,0.3534,-0.0233,0.1867,0.2121,0.6749,0.0164,0.0152,0.0444,0.0445,0.1183,0.1187,0.0557,0.2124,0.2735,0,0
0.1874,3.03,0.2746,0.061,0.0542,5.7733,1.1066,18.2772,20.759,11.4105,11.21196416,17.68321739,1.087349449,0.2135,0.1917,1.75,0.912944347,32.9735,0.1917,0.1626,0.1433,0.1654,0.112,-0.0201,0.0367,0.0763,0.0359,0.3676,0.3567,0.0783,0.3032,-0.2894,0.2221,1
0.1065,1.01,0.2641,0.071,0.1171,0,0.8557,11.9604,7.3163,6.0802,6.0853246,12.00807706,0.856441509,0.52,1.1754,1.353,0.849087374,4.4234,1.1754,0.1058,0.2306,0.086,3.1208,,-0.6426,-0.0538,,-0.5843,-0.0839,,0,0,0,1
,0.99,0.006423983,0.00856531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
-0.0091,1.05,0.334,0.036,0.018,2.0409,0.6,17.219,34.3167,9.7823,10.07979887,17.27100087,0.618199788,0.1078,0.0969,2.877,1.278441468,16.4046,0.0969,-0.0643,-0.3336,-0.3,-0.7326,0.1392,0.1285,0.1033,0.0675,0.021,-0.0592,0.0774,0.0533,-0.0861,0,0
0.3367,0.8,0.6038,0.077,0.1379,0,1.8439,24.3125,13.4427,11.0065,10.89722293,23.74309331,1.825564702,0.1439,0.0711,3.322,3.004763231,14.2934,0.0711,0.3451,1.8152,1.7547,45.701,-0.07,-0.038,0.1111,-0.1612,0.4674,0.4367,-0.1882,0,0,0,0
,-1.25,1,-0.236641221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0.3118,1.09,0.5705,0.09,0.0227,5.5029,1.7488,15.1009,60.1643,37.4223,29.23983397,15.14687124,1.366448906,0.2881,0.309,3.985,1.537829081,8.5847,0.309,0.3247,0.1604,0.101,-0.6021,,,,,,,,,,0,0
0.2988,0.2,0.5007,0.07,-0.0973,,4.235,80.4,130.5418,,,,,0.1649,0.1856,2.3815,0.472439527,,0.1856,0.603,0.7909,0.8116,-25.4504,,,,,,,,,,0,1
1.2593,0.74,0.2776,0.041,0.0244,52.8675,0.683,16.6081,27.9129,7.3059,7.274746624,16.6895184,0.680101276,0.0962,0.0778,1.841,1.416395782,12.5237,0.0778,0.9768,-0.3352,-0.4897,0.6777,0.7809,0.4632,0.834,0,0.0881,0.8505,-0.0825,0,-0.1944,0,1
-0.0268,6.95,0.5189,0.071,0.08,0,0.7476,10.5281,9.3498,6.6247,6.593270235,10.42552217,0.744058064,0.2831,0.1257,1.836,0.81344945,93.2038,0.1257,-0.0382,0.3039,0.3039,0.2025,0.0806,0.0719,0.0459,0.0946,0.1557,0.1106,0.1174,0.5382,0.0439,0,1
0.4565,-0.06,0.5616,-0.002,0.0113,0,0.2214,0,19.4392,3.478,3.443547373,,0.21925208,-0.0064,-0.0064,1.223,0.36677518,0,-0.0064,0.4719,0.9497,0.9589,-0.3359,,0.1429,0.0669,,0.052,-0.0678,,0,0,0,0
-0.0126,0.71,0.5595,0.055,0.0337,1.9557,1.1116,20.7183,33.6721,12.9114,13.18868616,20.70812287,1.135449106,0.0916,0.0966,3.811,1.937958288,10.9619,0.0966,0.0453,-0.2833,-0.2526,-0.7458,,0.0543,-0.0066,,-0.0683,-0.0424,,-0.1076,-0.2523,0,1
0.0764,1.59,0.249,0.06,0.0886,0,2.6222,43.5094,29.4534,19.3062,19.217356,43.62766845,2.610115925,0.317,0.1365,0.398,0.288572682,20.4336,0.1365,0.0925,0.0068,0.0392,0.5069,,-0.3036,0.1086,,-0.305,0.122,,0.1492,0.9891,0,1
0.0508,6.2,0.1711,0.04,0.0034,6.9964,0.4106,10.3435,123.7026,9.4378,9.145181067,9.856765761,0.397847821,0.1747,0.6056,1.319,0.826153066,38.3958,0.6056,0.0872,0.4398,0.5309,-0.8676,0.0389,0.0502,0.0528,0.0393,0.1032,-0.0702,0.1891,0.188,0.2703,0.0479,0
0.0065,1.63,0.1177,0.056,0.059,1.7124,0.9307,16.4417,15.766,8.688,8.014594033,15.20198884,0.858595944,0.1046,0.1039,2.956,1.836431529,23.9575,0.1039,0.2104,0.7282,0.8111,1.0005,-0.003,-0.01,0.0011,0.0855,0.0437,0.0701,0,-0.0804,0.2515,0,0
-0.0186,-2.51,0.3163,-0.071,-0.038,1.9476,0.4405,0,0,-15.3614,,,0.441105365,-0.2426,-0.2969,1.898,0.055009855,0,-0.2969,0.0897,-0.2149,-0.2067,-1.7463,0.0475,0.0743,-0.011,0,0,0,0,0,0,0,1
0.019,13.48,0.1144,0.053,0.0588,4.8114,0.5029,9.8605,8.8141,5.7628,5.703999571,9.472347969,0.497719883,0.2797,0.319,1.351,0.960739306,115.032,0.319,0.1664,0.308,0.3883,0.3893,,0.1314,0.1037,0.1829,0.2372,0.3243,,0.206,0.3853,0,1
0.24,0,0.1825,0,0.0161,0,0.475,0,28.9936,5.7706,5.681270007,100419.288,0.467608011,0,0,0.631,0.399065316,0,0,0.5533,1.0001,1,1.3714,-0.0636,0.0827,0.0093,0.032,-0.0133,0.2771,0,-0.8215,0,0,0
-0.0962,-0.03,0.1727,-0.001,-0.0237,1.4693,0.3903,0,0,7.2908,7.192997238,,0.385044732,-0.0034,-0.0043,1.508,0.942982456,0,-0.0043,-0.0523,-1.0734,-1.0652,-1.7913,-0.0495,-0.0182,-0.0107,-0.0882,0.2773,0.1349,0,0,0,0,1
0.0695,4,0.3128,0.079,0.1062,26.5662,2.1209,27.0475,20.1934,14.701,14.86364552,27.02117441,2.144385016,0.1273,0.3179,3.53,2.897909211,33.9305,0.3179,0.1128,-0.1897,-0.1597,-0.0043,0.0549,0.0379,0.0503,0.1095,0.0789,-0.1193,0.0707,-0.0564,-0.2738,-0.0308,1
0.0112,2.04,0.1469,0.01,0.0012,5.9809,0.1063,11.299,91.8318,4.7801,4.718580801,10.95522079,0.104908865,0.0844,0.1285,1.049,0.223736112,27.2703,0.1285,0.0104,0.0797,0.193,1.1122,0.0363,0.0822,0.0822,0,0.1007,0.2537,0.0064,0.0699,0.0955,0,0
0.2538,0.93,0.2399,0.024,0.0108,1.7,0.575,22.5269,49.8205,23.6909,22.17874687,22.45472897,0.538265155,0.0805,0.0723,1.687,0.272417942,16.4073,0.0723,0.2233,-0.5324,-0.5279,15.9238,-0.0533,0.1261,0.1569,0.0612,0,0.4115,-0.0816,0,0.1303,0,0
-0.0401,1.28,0.1417,0.042,0.0561,0,0.8604,20.125,15.3396,7.8791,7.623590989,19.61444952,0.832540007,0.122,0.3267,1.116,0.363051664,10.5845,0.3267,-0.0763,-0.1106,-0.0922,1.0582,0.0533,0.0356,0.0079,0.0825,0.0489,0.0574,0.0622,-0.0169,-0.0456,0,1
0.1698,1.7023,0.2239,0.0002,0.0535,,0.0034,16.0606,0.0631,6.9974,0.032010597,0.129238239,0.003049525,0.0037,0.051,0.0102,1.40672381,,0.051,0.1645,-0.2778,-0.2779,1.058,0.0375,0.1747,0.2075,0.0891,0.1167,0.2742,-0.0554,-0.0246,0.0378,0.1565,1
0.024,6.67,0.1465,0.014,0.0243,0,0.156,11.9175,6.3614,4.4228,4.219297254,11.01974921,0.14884985,0.1202,0.1581,1.047,0.225931596,82.3622,0.1581,0.0398,0.5645,0.7059,3.2391,0.0766,0.134,0.1004,0.2452,0.1507,1.0004,0.0662,0.1332,0.1208,0,0
0.281,-0.5,0.1439,-0.001,0.138,0,0.0835,0,0.6057,0.5938,0.594382268,,0.083576641,,0.0219,6.750221374,1.453101411,15.6454,0.0219,0.1163,0.8249,0.8182,2.183,-0.1527,0.1056,0.1352,0,0,2.4506,0,0,0,0,1
0.0677,3.77,0.5355,0.098,0.1579,0,1.3686,14.2042,8.83,7.3326,7.469981626,14.20279583,1.394223767,0.2977,-8.9924,1.778,1.239341087,0,-8.9924,0.0221,-0.2625,-0.2549,0.4421,,0.1751,0.1996,,0.1424,0,,0.1562,-0.0247,0,1
-0.0237,3.23,0.4187,0.062,-0.0209,0,1.2897,21.2384,0,-1527.6862,,21.23504722,1.314218917,0.3604,-4.245,1.19,0.725895562,0,-4.245,0.0323,1.955,2.0762,-1.3832,0.1671,0.1982,0.085,0,0,0,0.0934,-0.0026,0.3533,0,0
0.2771,-0.46,0.4494,0.039,0.1093,4.3872,2.0156,0,9.0015,13.7973,0,0,0,,0.1185,0.644230769,0.454692308,0,0.1185,0.4645,1.0818,0.2203,1.641,,,,,,,,,,0,1
0.0207,1.32,0.5396,0.035,0.0379,1.7857,0.6127,18.0682,16.1535,8.3815,7.417422768,15.709053,0.542187963,0.0855,0.1006,2.023,0.794382491,19.9167,0.1006,0.0292,0.0204,0.0645,0.242,0.0023,0.0657,0.0537,0.0866,0.2674,0.0452,0.0661,0.1375,-0.0226,0,0
0.1563,5.52,0.4878,0.128,0.1428,0,1.7447,13.7572,12.1736,11.6337,10.23974549,11.9741821,1.53563808,0.3545,0.3996,1.279,1.887147587,41.9691,0.3996,-0.0372,-0.0374,-0.0054,-0.1946,0.0849,-0.0623,0.0878,0.0621,-0.008,-0.0111,0.0856,0.0586,0.1364,0,0
-0.025,0.3,0.6919,0.043,-0.116,,3.8285,105.9333,0,-48.7638,,0,0,-0.6402,-0.2163,0.855,0.77327102,,-0.2163,0.0635,1.2087,1.2013,-0.5227,,,,,,,,,,-0.1399,0
-0.0366,2.83,0.1978,0.06,0.0443,24.8854,1.1133,18.8445,25.4381,13.3565,12.55515933,17.47515436,1.046541311,0.1783,0.1869,1.68,1.153964038,31.1728,0.1869,0.0181,0.1451,0.1504,-0.1868,0.0262,0.0123,-0.0006,-0.0199,0.102,-0.0907,0.0381,0.0565,0.1147,0,1
0.2093,1.1,0.5209,0.084,0.1015,20.2472,1.4643,17.3636,14.3879,12.9675,12.926898,17.34189245,1.459739582,0.3337,0.2125,1.863,1.271022814,11.3468,0.2125,0.221,0.2848,0.2941,0.1642,-0.0372,0.174,0.2294,0.0351,0.5812,0.2961,0.0203,0.8856,-0.1064,0.4054,0
,0.89,0.5,0.082369366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0.2539,1.26,0.2467,0.152,-0.0095,,2.3251,22.2937,200.8885,,18.48365553,18.1789121,2.208765974,0.2052,0.1777,3.383,1.529909399,,0.1777,0.1084,-0.152,-0.1458,-1.0849,0.1567,0.1758,0.1083,0.1581,0.0907,0.1712,0.1918,0.3012,0.1519,0,1
0.0498,0.7,0.4429,0.025,0.067,4.1051,0.574,22.9429,8.5615,7.6014,5.846324043,17.51624536,0.441493504,0.0569,0.0419,1.891,1.601930892,16.2791,0.0419,0.0311,-0.532,-0.5455,-0.1996,,,0.3673,,,0.1184,,,-0.0758,0,1
-0.081,1.28,0.2061,0.023,0.0607,44.4347,0.6738,36.6094,11.1032,7.4402,6.857368055,27.55764732,0.621033754,0.0526,0.0791,1.384,0.762894417,23.8942,0.0791,0.0225,0.0417,0.0407,1.4779,0.0203,-0.0498,-0.0779,0.0242,0.116,0.0618,-0.0652,-0.1575,-0.1983,0,1
